prometheus,timestamp,cpu_usage(in %),memory_usage,disk_usage(in KB)
prometheus,2025-05-09T05:23:53,0.27%,220,492004
prometheus,2025-05-09T05:24:09,1.45%,220.3,492168
prometheus,2025-05-09T05:24:26,0.91%,220.3,492364
prometheus,2025-05-09T05:24:42,0.19%,220.3,492548
prometheus,2025-05-09T05:24:59,0.98%,220.4,492672
prometheus,2025-05-09T05:25:15,0.35%,220.4,492880
prometheus,2025-05-09T05:25:32,1.88%,220.5,493040
prometheus,2025-05-09T05:25:48,0.40%,220.5,493204
prometheus,2025-05-09T05:26:05,1.20%,220.5,493352
prometheus,2025-05-09T05:26:21,1.52%,220.8,493552
prometheus,2025-05-09T05:26:38,0.42%,220.6,493756
prometheus,2025-05-09T05:26:54,0.17%,220.6,493876
prometheus,2025-05-09T05:27:11,0.78%,220.6,494072
prometheus,2025-05-09T05:27:28,0.21%,220.6,494248
prometheus,2025-05-09T05:27:44,0.37%,220.6,494432
prometheus,2025-05-09T05:28:01,0.40%,220.6,494560
prometheus,2025-05-09T05:28:17,0.43%,220.8,494752
prometheus,2025-05-09T05:28:34,0.51%,220.8,494940
prometheus,2025-05-09T05:28:50,1.51%,220.8,495084
prometheus,2025-05-09T05:29:07,0.31%,220.8,495244
prometheus,2025-05-09T05:29:23,1.58%,220.8,495436
prometheus,2025-05-09T05:29:40,0.07%,220.8,495640
prometheus,2025-05-09T05:29:56,0.65%,220.8,495748
prometheus,2025-05-09T05:30:13,1.24%,221,495952
prometheus,2025-05-09T05:30:29,0.41%,221,496116
prometheus,2025-05-09T05:30:46,0.00%,221,496304
prometheus,2025-05-09T05:31:03,1.30%,221,496444
prometheus,2025-05-09T05:31:19,0.97%,221.1,496632
prometheus,2025-05-09T05:31:36,0.20%,221,496824
prometheus,2025-05-09T05:31:52,0.26%,221,496972
prometheus,2025-05-09T05:32:09,1.38%,221.2,497124
prometheus,2025-05-09T05:32:25,0.34%,221.1,497328
prometheus,2025-05-09T05:32:42,0.75%,221.1,497504
prometheus,2025-05-09T05:32:58,1.05%,221.1,497628
prometheus,2025-05-09T05:33:15,1.20%,221.2,497836
prometheus,2025-05-09T05:33:31,1.23%,221.2,497992
prometheus,2025-05-09T05:33:48,0.53%,221.2,498164
prometheus,2025-05-09T05:34:04,0.87%,221.2,498308
prometheus,2025-05-09T05:34:21,1.18%,221.2,498512
prometheus,2025-05-09T05:34:38,0.22%,221.2,498716
prometheus,2025-05-09T05:34:54,0.07%,221.2,498836
prometheus,2025-05-09T05:35:11,1.20%,221.2,499028
prometheus,2025-05-09T05:35:27,0.00%,221.2,499208
prometheus,2025-05-09T05:35:44,0.43%,221.2,499380
prometheus,2025-05-09T05:36:00,0.41%,221.2,499520
prometheus,2025-05-09T05:36:17,0.47%,221.2,499708
prometheus,2025-05-09T05:36:33,0.65%,221.5,499888
prometheus,2025-05-09T05:36:50,1.09%,221.3,500040
prometheus,2025-05-09T05:37:06,0.20%,221.3,500204
prometheus,2025-05-09T05:37:23,0.89%,221.3,500396
prometheus,2025-05-09T05:37:39,0.69%,221.5,500588
prometheus,2025-05-09T05:37:56,0.50%,221.3,500708
prometheus,2025-05-09T05:38:13,0.48%,221.4,500912
prometheus,2025-05-09T05:38:29,0.26%,221.4,501080
prometheus,2025-05-09T05:38:46,0.00%,221.4,501264
prometheus,2025-05-09T05:39:02,1.70%,221.9,501396
prometheus,2025-05-09T05:39:19,0.49%,221.4,501592
prometheus,2025-05-09T05:39:35,0.70%,221.4,501776
prometheus,2025-05-09T05:39:52,0.11%,221.4,501936
prometheus,2025-05-09T05:40:08,1.79%,221.7,502092
prometheus,2025-05-09T05:40:25,0.70%,221.5,502284
prometheus,2025-05-09T05:40:41,0.46%,221.5,502472
prometheus,2025-05-09T05:40:58,0.67%,221.6,502592
prometheus,2025-05-09T05:41:14,1.03%,221.9,502796
prometheus,2025-05-09T05:41:31,1.44%,221.8,502956
prometheus,2025-05-09T05:41:48,0.43%,221.6,503132
prometheus,2025-05-09T05:42:04,0.47%,221.6,503276
prometheus,2025-05-09T05:42:21,1.26%,221.7,503476
prometheus,2025-05-09T05:42:37,0.84%,221.7,503672
prometheus,2025-05-09T05:42:54,0.00%,221.6,503808
prometheus,2025-05-09T05:43:10,1.30%,221.7,503984
prometheus,2025-05-09T05:43:27,0.70%,221.7,504172
prometheus,2025-05-09T05:43:43,0.72%,221.7,504352
prometheus,2025-05-09T05:44:00,0.25%,221.7,504488
prometheus,2025-05-09T05:44:16,0.27%,221.7,504684
prometheus,2025-05-09T05:44:33,0.88%,221.9,504856
prometheus,2025-05-09T05:44:49,0.77%,221.9,505012
prometheus,2025-05-09T05:45:06,0.66%,221.7,505172
prometheus,2025-05-09T05:45:22,0.19%,221.7,505372
prometheus,2025-05-09T05:45:39,1.49%,221.7,505560
prometheus,2025-05-09T05:45:56,0.39%,221.7,505676
prometheus,2025-05-09T05:46:12,0.21%,221.7,505884
prometheus,2025-05-09T05:46:29,0.24%,221.7,506048
prometheus,2025-05-09T05:46:45,0.26%,221.7,506236
prometheus,2025-05-09T05:47:02,0.85%,221.7,506364
prometheus,2025-05-09T05:47:18,0.70%,221.7,506560
prometheus,2025-05-09T05:47:35,1.28%,221.7,506748
prometheus,2025-05-09T05:47:51,0.23%,221.7,506908
prometheus,2025-05-09T05:48:08,0.85%,221.8,507052
prometheus,2025-05-09T05:48:24,0.63%,221.8,507256
prometheus,2025-05-09T05:48:41,0.22%,221.8,507444
prometheus,2025-05-09T05:48:57,1.08%,221.8,507560
prometheus,2025-05-09T05:49:14,1.08%,221.8,507772
prometheus,2025-05-09T05:49:31,0.97%,221.8,507924
prometheus,2025-05-09T05:49:47,0.27%,221.8,508108
prometheus,2025-05-09T05:50:04,0.04%,221.8,509752
prometheus,2025-05-09T05:50:20,0.22%,221.8,509952
prometheus,2025-05-09T05:50:37,1.42%,221.8,510136
prometheus,2025-05-09T05:50:53,0.00%,221.8,510284
prometheus,2025-05-09T05:51:10,1.72%,221.9,510452
prometheus,2025-05-09T05:51:26,1.14%,221.9,510640
prometheus,2025-05-09T05:51:43,0.45%,221.9,510828
prometheus,2025-05-09T05:51:59,0.51%,222.1,510960
prometheus,2025-05-09T05:52:16,0.00%,221.9,511156
prometheus,2025-05-09T05:52:32,0.65%,221.9,511324
prometheus,2025-05-09T05:52:49,0.39%,222.1,511484
prometheus,2025-05-09T05:53:05,1.36%,221.9,511636
prometheus,2025-05-09T05:53:22,0.43%,221.9,511840
prometheus,2025-05-09T05:53:39,0.59%,221.9,512036
prometheus,2025-05-09T05:53:55,0.82%,221.9,512152
prometheus,2025-05-09T05:54:12,0.43%,222.2,512360
prometheus,2025-05-09T05:54:28,0.40%,221.9,512524
prometheus,2025-05-09T05:54:45,0.94%,222,512708
prometheus,2025-05-09T05:55:01,0.67%,221.9,512844
prometheus,2025-05-09T05:55:18,0.62%,222,513036
prometheus,2025-05-09T05:55:34,1.11%,222,513216
prometheus,2025-05-09T05:55:51,0.93%,221.9,513376
prometheus,2025-05-09T05:56:07,0.79%,222.2,513528
prometheus,2025-05-09T05:56:24,0.95%,222,513728
prometheus,2025-05-09T05:56:40,0.20%,222,513920
prometheus,2025-05-09T05:56:57,0.49%,222,514036
prometheus,2025-05-09T05:57:14,0.66%,222,514240
prometheus,2025-05-09T05:57:30,0.90%,222,514404
prometheus,2025-05-09T05:57:47,0.00%,222,514584
prometheus,2025-05-09T05:58:03,1.49%,222,514728
prometheus,2025-05-09T05:58:20,0.77%,222.5,514920
prometheus,2025-05-09T05:58:36,1.29%,222.6,515108
prometheus,2025-05-09T05:58:53,0.23%,222.6,515256
prometheus,2025-05-09T05:59:09,1.07%,223,515420
prometheus,2025-05-09T05:59:26,0.64%,223,515612
prometheus,2025-05-09T05:59:42,0.20%,223.2,515800
prometheus,2025-05-09T05:59:59,1.26%,223.3,515924
prometheus,2025-05-09T06:00:15,0.39%,223.5,516128
prometheus,2025-05-09T06:00:32,1.37%,223.6,516292
prometheus,2025-05-09T06:00:48,0.49%,223.8,516456
prometheus,2025-05-09T06:01:05,1.58%,232.6,536952
prometheus,2025-05-09T06:01:22,0.66%,233.1,537160
prometheus,2025-05-09T06:01:38,0.41%,233.2,537356
prometheus,2025-05-09T06:01:55,0.41%,233.3,537476
prometheus,2025-05-09T06:02:11,0.78%,233.4,537672
prometheus,2025-05-09T06:02:28,0.20%,232.9,537848
prometheus,2025-05-09T06:02:44,0.59%,233.1,538028
prometheus,2025-05-09T06:03:01,0.50%,233.4,538156
prometheus,2025-05-09T06:03:17,0.65%,233.3,538352
prometheus,2025-05-09T06:03:34,0.43%,233.3,538540
prometheus,2025-05-09T06:03:50,1.44%,233.6,538688
prometheus,2025-05-09T06:04:07,0.33%,233.3,538848
prometheus,2025-05-09T06:04:23,1.35%,208.7,539040
prometheus,2025-05-09T06:04:40,0.00%,209.7,539244
prometheus,2025-05-09T06:04:57,0.42%,210.6,539352
prometheus,2025-05-09T06:05:13,0.85%,211.9,539556
prometheus,2025-05-09T06:05:30,0.35%,211.9,539720
prometheus,2025-05-09T06:05:46,0.00%,211.9,539908
prometheus,2025-05-09T06:06:03,1.08%,212.1,540048
prometheus,2025-05-09T06:06:19,0.62%,211.4,540236
prometheus,2025-05-09T06:06:36,0.35%,211.4,540428
prometheus,2025-05-09T06:06:52,0.29%,211.4,540576
prometheus,2025-05-09T06:07:09,0.81%,211.5,540736
prometheus,2025-05-09T06:07:25,0.27%,211.5,540932
prometheus,2025-05-09T06:07:42,0.54%,211.5,541112
prometheus,2025-05-09T06:07:58,0.83%,211.5,541240
prometheus,2025-05-09T06:08:15,0.50%,211.6,541444
prometheus,2025-05-09T06:08:31,1.70%,211.8,541600
prometheus,2025-05-09T06:08:48,0.65%,211.6,541772
prometheus,2025-05-09T06:09:05,1.04%,211.6,541916
prometheus,2025-05-09T06:09:21,0.96%,211.7,542120
prometheus,2025-05-09T06:09:38,0.71%,211.7,542328
prometheus,2025-05-09T06:09:54,0.06%,211.7,542448
prometheus,2025-05-09T06:10:11,0.85%,211.7,542636
prometheus,2025-05-09T06:10:27,0.00%,211.7,542820
prometheus,2025-05-09T06:10:44,0.19%,211.7,542996
prometheus,2025-05-09T06:11:00,0.52%,211.9,543132
prometheus,2025-05-09T06:11:17,0.46%,212.1,543320
prometheus,2025-05-09T06:11:33,0.76%,212.1,543500
prometheus,2025-05-09T06:11:50,0.91%,212.2,543652
prometheus,2025-05-09T06:12:06,0.30%,212.2,543820
prometheus,2025-05-09T06:12:23,0.95%,212.2,544008
prometheus,2025-05-09T06:12:40,0.88%,212.2,544204
prometheus,2025-05-09T06:12:56,0.59%,212.2,544324
prometheus,2025-05-09T06:13:13,0.83%,212.2,544528
prometheus,2025-05-09T06:13:29,0.25%,212.2,544692
prometheus,2025-05-09T06:13:46,0.00%,212.2,544880
prometheus,2025-05-09T06:14:02,0.58%,212.2,545016
prometheus,2025-05-09T06:14:19,0.41%,212.2,545208
prometheus,2025-05-09T06:14:35,0.40%,212.3,545396
prometheus,2025-05-09T06:14:52,0.22%,212.3,545552
prometheus,2025-05-09T06:15:08,1.11%,212.3,545704
prometheus,2025-05-09T06:15:25,0.52%,212.3,545904
prometheus,2025-05-09T06:15:41,0.86%,212.3,546084
prometheus,2025-05-09T06:15:58,1.53%,212.6,546204
prometheus,2025-05-09T06:16:15,0.69%,212.3,546412
prometheus,2025-05-09T06:16:31,1.18%,212.4,546572
prometheus,2025-05-09T06:16:48,0.55%,212.4,546744
prometheus,2025-05-09T06:17:04,0.97%,212.7,546888
prometheus,2025-05-09T06:17:21,0.86%,212.7,547088
prometheus,2025-05-09T06:17:37,1.27%,212.4,547284
prometheus,2025-05-09T06:17:54,0.00%,212.4,547420
prometheus,2025-05-09T06:18:10,1.10%,212.4,547604
prometheus,2025-05-09T06:18:27,0.50%,212.4,547784
prometheus,2025-05-09T06:18:43,0.76%,212.4,547960
prometheus,2025-05-09T06:19:00,0.32%,212.4,548100
prometheus,2025-05-09T06:19:16,0.32%,212.5,548292
prometheus,2025-05-09T06:19:33,0.64%,212.5,548472
prometheus,2025-05-09T06:19:50,0.98%,212.7,548624
prometheus,2025-05-09T06:20:06,0.81%,212.5,548784
prometheus,2025-05-09T06:20:23,0.46%,212.8,548984
prometheus,2025-05-09T06:20:39,1.09%,212.5,549172
prometheus,2025-05-09T06:20:56,0.75%,212.5,549288
prometheus,2025-05-09T06:21:12,0.00%,212.5,549500
prometheus,2025-05-09T06:21:29,0.21%,212.5,549660
prometheus,2025-05-09T06:21:45,0.20%,212.5,549848
prometheus,2025-05-09T06:22:02,0.64%,212.5,549980
prometheus,2025-05-09T06:22:18,0.64%,212.5,550168
prometheus,2025-05-09T06:22:35,0.78%,212.6,550356
prometheus,2025-05-09T06:22:51,0.04%,212.5,550520
prometheus,2025-05-09T06:23:08,0.99%,212.8,550664
prometheus,2025-05-09T06:23:24,0.79%,212.6,550864
prometheus,2025-05-09T06:23:41,0.21%,212.6,551052
prometheus,2025-05-09T06:23:58,1.11%,212.6,551168
prometheus,2025-05-09T06:24:14,0.89%,212.8,551380
prometheus,2025-05-09T06:24:31,0.86%,212.6,551532
prometheus,2025-05-09T06:24:47,0.36%,212.6,551716
prometheus,2025-05-09T06:25:04,0.26%,212.6,551860
prometheus,2025-05-09T06:25:20,0.24%,212.6,552060
prometheus,2025-05-09T06:25:37,1.31%,212.7,552240
prometheus,2025-05-09T06:25:53,0.00%,212.7,552392
prometheus,2025-05-09T06:26:10,1.31%,212.7,552560
prometheus,2025-05-09T06:26:26,0.91%,212.9,552744
prometheus,2025-05-09T06:26:43,1.03%,212.8,552932
prometheus,2025-05-09T06:26:59,0.71%,212.8,553064
prometheus,2025-05-09T06:27:16,0.32%,212.8,553264
prometheus,2025-05-09T06:27:33,1.01%,212.8,553428
prometheus,2025-05-09T06:27:49,0.55%,212.8,553588
prometheus,2025-05-09T06:28:06,0.89%,212.8,553740
prometheus,2025-05-09T06:28:22,0.40%,213.1,553940
prometheus,2025-05-09T06:28:39,0.71%,212.9,554140
prometheus,2025-05-09T06:28:55,0.57%,212.9,554252
prometheus,2025-05-09T06:29:12,0.40%,212.9,554460
prometheus,2025-05-09T06:29:28,0.52%,212.9,554624
prometheus,2025-05-09T06:29:45,0.86%,212.9,554808
prometheus,2025-05-09T06:30:01,0.73%,212.9,554944
prometheus,2025-05-09T06:30:18,1.37%,212.9,555136
prometheus,2025-05-09T06:30:34,1.01%,212.9,555316
prometheus,2025-05-09T06:30:51,0.91%,212.9,555476
prometheus,2025-05-09T06:31:07,1.18%,212.9,555628
prometheus,2025-05-09T06:31:24,0.92%,213.2,555828
prometheus,2025-05-09T06:31:41,0.28%,212.9,556020
prometheus,2025-05-09T06:31:57,0.46%,212.9,556136
prometheus,2025-05-09T06:32:14,0.55%,213.2,556340
prometheus,2025-05-09T06:32:30,0.65%,213,556500
prometheus,2025-05-09T06:32:47,0.00%,213,556684
prometheus,2025-05-09T06:33:03,0.81%,213,556828
prometheus,2025-05-09T06:33:20,0.81%,213,557020
prometheus,2025-05-09T06:33:36,0.91%,213,557208
prometheus,2025-05-09T06:33:53,0.00%,213,557356
prometheus,2025-05-09T06:34:09,1.12%,213.1,557524
prometheus,2025-05-09T06:34:26,0.82%,213.2,557708
prometheus,2025-05-09T06:34:42,0.00%,213.2,557900
prometheus,2025-05-09T06:34:59,1.09%,213.3,558024
prometheus,2025-05-09T06:35:15,0.23%,213.3,558224
prometheus,2025-05-09T06:35:32,1.65%,213.3,558392
prometheus,2025-05-09T06:35:49,0.54%,213.3,558552
prometheus,2025-05-09T06:36:05,1.19%,213.5,558696
prometheus,2025-05-09T06:36:22,0.81%,213.3,558904
prometheus,2025-05-09T06:36:38,0.45%,213.4,559100
prometheus,2025-05-09T06:36:55,0.27%,213.4,559220
prometheus,2025-05-09T06:37:11,0.84%,213.5,559416
prometheus,2025-05-09T06:37:28,0.22%,213.4,559588
prometheus,2025-05-09T06:37:44,0.58%,213.4,559772
prometheus,2025-05-09T06:38:01,0.84%,213.4,559900
prometheus,2025-05-09T06:38:17,0.45%,213.5,560092
prometheus,2025-05-09T06:38:34,0.73%,213.5,560280
prometheus,2025-05-09T06:38:50,0.95%,213.4,560432
prometheus,2025-05-09T06:39:07,0.30%,213.4,560588
prometheus,2025-05-09T06:39:23,0.81%,213.5,560780
prometheus,2025-05-09T06:39:40,0.00%,213.5,560984
prometheus,2025-05-09T06:39:57,0.55%,213.5,561088
prometheus,2025-05-09T06:40:13,0.89%,213.5,561292
prometheus,2025-05-09T06:40:30,0.44%,213.5,561456
prometheus,2025-05-09T06:40:46,0.00%,213.5,561644
prometheus,2025-05-09T06:41:03,0.20%,213.5,561784
prometheus,2025-05-09T06:41:19,0.64%,213.5,561972
prometheus,2025-05-09T06:41:36,0.25%,213.5,562164
prometheus,2025-05-09T06:41:52,0.21%,213.5,562312
prometheus,2025-05-09T06:42:09,0.89%,213.5,562472
prometheus,2025-05-09T06:42:25,0.20%,213.5,562668
prometheus,2025-05-09T06:42:42,0.84%,213.6,562848
prometheus,2025-05-09T06:42:58,0.87%,213.5,562976
prometheus,2025-05-09T06:43:15,0.44%,213.5,563180
prometheus,2025-05-09T06:43:32,1.79%,213.6,563336
prometheus,2025-05-09T06:43:48,0.43%,213.6,563508
prometheus,2025-05-09T06:44:05,1.32%,213.6,563648
prometheus,2025-05-09T06:44:21,1.04%,213.6,563852
prometheus,2025-05-09T06:44:38,0.67%,213.6,564056
prometheus,2025-05-09T06:44:54,0.10%,213.6,564176
prometheus,2025-05-09T06:45:11,0.94%,213.6,564368
prometheus,2025-05-09T06:45:27,0.00%,213.6,564548
prometheus,2025-05-09T06:45:44,0.11%,213.6,564728
prometheus,2025-05-09T06:46:00,0.49%,213.6,564860
prometheus,2025-05-09T06:46:17,0.46%,213.6,565048
prometheus,2025-05-09T06:46:33,1.13%,213.7,565228
prometheus,2025-05-09T06:46:50,1.10%,213.9,565380
prometheus,2025-05-09T06:47:07,0.30%,213.7,565544
prometheus,2025-05-09T06:47:23,0.99%,213.7,565736
prometheus,2025-05-09T06:47:40,0.99%,213.7,565932
prometheus,2025-05-09T06:47:56,0.39%,213.7,566052
prometheus,2025-05-09T06:48:13,1.04%,214,566252
prometheus,2025-05-09T06:48:29,0.28%,213.7,566416
prometheus,2025-05-09T06:48:46,0.00%,213.7,566604
prometheus,2025-05-09T06:49:02,0.43%,213.7,566740
prometheus,2025-05-09T06:49:19,0.36%,213.7,566932
prometheus,2025-05-09T06:49:35,0.55%,213.7,567120
prometheus,2025-05-09T06:49:52,0.41%,213.7,567276
prometheus,2025-05-09T06:50:08,0.86%,213.7,567428
prometheus,2025-05-09T06:50:25,0.46%,213.8,567628
prometheus,2025-05-09T06:50:41,0.68%,213.8,567808
prometheus,2025-05-09T06:50:58,1.13%,213.8,567928
prometheus,2025-05-09T06:51:15,0.94%,213.8,568136
prometheus,2025-05-09T06:51:31,0.76%,214.1,568300
prometheus,2025-05-09T06:51:48,0.47%,213.8,568468
prometheus,2025-05-09T06:52:04,0.76%,214,568612
prometheus,2025-05-09T06:52:21,0.82%,213.8,568812
prometheus,2025-05-09T06:52:37,0.93%,213.9,569008
prometheus,2025-05-09T06:52:54,0.00%,213.9,569144
prometheus,2025-05-09T06:53:10,1.59%,213.9,569328
prometheus,2025-05-09T06:53:27,0.52%,213.9,569508
prometheus,2025-05-09T06:53:43,0.75%,213.9,569688
prometheus,2025-05-09T06:54:00,0.39%,213.9,569824
prometheus,2025-05-09T06:54:16,0.41%,213.9,570020
prometheus,2025-05-09T06:54:33,1.18%,214,570196
prometheus,2025-05-09T06:54:50,0.92%,214.2,570348
prometheus,2025-05-09T06:55:06,0.91%,214,570508
prometheus,2025-05-09T06:55:23,0.40%,214,570704
prometheus,2025-05-09T06:55:39,0.89%,214.2,570896
prometheus,2025-05-09T06:55:56,0.39%,214,571012
prometheus,2025-05-09T06:56:12,0.00%,214,571224
prometheus,2025-05-09T06:56:29,0.22%,214,571384
prometheus,2025-05-09T06:56:45,0.21%,214,571572
prometheus,2025-05-09T06:57:02,0.68%,214,571704
prometheus,2025-05-09T06:57:18,0.69%,214,571892
prometheus,2025-05-09T06:57:35,0.72%,214,572084
prometheus,2025-05-09T06:57:51,0.01%,214,572244
prometheus,2025-05-09T06:58:08,1.15%,214,572388
prometheus,2025-05-09T06:58:25,14.01%,214.1,572588
prometheus,2025-05-09T06:58:41,0.19%,214.1,572776
prometheus,2025-05-09T06:58:58,1.19%,214.1,572892
prometheus,2025-05-09T06:59:14,1.13%,214.1,573104
prometheus,2025-05-09T06:59:31,0.94%,214.1,573256
prometheus,2025-05-09T06:59:47,0.40%,214.1,573440
prometheus,2025-05-09T07:00:04,0.22%,285.1,428712
prometheus,2025-05-09T07:00:20,0.24%,285.3,428912
prometheus,2025-05-09T07:00:37,1.75%,285.6,429096
prometheus,2025-05-09T07:00:53,0.00%,285.7,429240
prometheus,2025-05-09T07:01:10,1.11%,285.8,429416
prometheus,2025-05-09T07:01:26,0.62%,286,429600
prometheus,2025-05-09T07:01:43,0.96%,286.1,429784
prometheus,2025-05-09T07:02:00,0.27%,286.1,429916
prometheus,2025-05-09T07:02:16,0.23%,214.5,430116
prometheus,2025-05-09T07:02:33,1.01%,215.2,430280
prometheus,2025-05-09T07:02:49,0.65%,216.6,430440
prometheus,2025-05-09T07:03:06,1.02%,216.8,430596
prometheus,2025-05-09T07:03:22,0.28%,216.8,430796
prometheus,2025-05-09T07:03:39,0.63%,216.8,430992
prometheus,2025-05-09T07:03:55,0.76%,216.8,431104
prometheus,2025-05-09T07:04:12,0.43%,216.7,431308
prometheus,2025-05-09T07:04:28,0.53%,216.7,431476
prometheus,2025-05-09T07:04:45,0.59%,216.7,431656
prometheus,2025-05-09T07:05:01,0.76%,216.7,431792
prometheus,2025-05-09T07:05:18,0.99%,216.7,431984
prometheus,2025-05-09T07:05:34,0.96%,216.7,432168
prometheus,2025-05-09T07:05:51,0.97%,216.7,432324
prometheus,2025-05-09T07:06:08,0.85%,216.7,432476
prometheus,2025-05-09T07:06:24,0.89%,216.7,432676
prometheus,2025-05-09T07:06:41,0.23%,216.7,432868
prometheus,2025-05-09T07:06:57,0.58%,216.7,432984
prometheus,2025-05-09T07:07:14,0.62%,216.7,433196
prometheus,2025-05-09T07:07:30,0.63%,216.7,433348
prometheus,2025-05-09T07:07:47,0.00%,216.7,433528
prometheus,2025-05-09T07:08:03,0.00%,216.8,433676
prometheus,2025-05-09T07:08:20,0.83%,216.8,433864
prometheus,2025-05-09T07:08:36,0.98%,216.8,434056
prometheus,2025-05-09T07:08:53,0.00%,216.8,434204
prometheus,2025-05-09T07:09:09,1.86%,217,434368
prometheus,2025-05-09T07:09:26,0.96%,216.8,434560
prometheus,2025-05-09T07:09:43,0.00%,216.8,434748
prometheus,2025-05-09T07:09:59,1.12%,216.8,434872
prometheus,2025-05-09T07:10:16,0.24%,216.9,435076
prometheus,2025-05-09T07:10:32,0.86%,216.9,435240
prometheus,2025-05-09T07:10:49,0.40%,216.9,435404
prometheus,2025-05-09T07:11:05,0.72%,216.9,435556
prometheus,2025-05-09T07:11:22,0.82%,216.9,435756
prometheus,2025-05-09T07:11:38,0.63%,216.9,435952
prometheus,2025-05-09T07:11:55,0.96%,217,436072
prometheus,2025-05-09T07:12:11,0.43%,217,436276
prometheus,2025-05-09T07:12:28,0.45%,217.3,436444
prometheus,2025-05-09T07:12:44,0.63%,217,436624
prometheus,2025-05-09T07:13:01,1.73%,217.3,436752
prometheus,2025-05-09T07:13:18,1.27%,217.1,436948
prometheus,2025-05-09T07:13:34,0.67%,217,437136
prometheus,2025-05-09T07:13:51,1.17%,217.1,437288
prometheus,2025-05-09T07:14:07,0.97%,217.1,437444
prometheus,2025-05-09T07:14:24,0.79%,217.1,437640
prometheus,2025-05-09T07:14:40,0.33%,217.1,437836
prometheus,2025-05-09T07:14:57,0.67%,217.1,437944
prometheus,2025-05-09T07:15:13,0.62%,217.1,438148
prometheus,2025-05-09T07:15:30,0.77%,217.1,438312
prometheus,2025-05-09T07:15:46,0.00%,217.1,438500
prometheus,2025-05-09T07:16:03,0.21%,217.1,438640
prometheus,2025-05-09T07:16:19,0.73%,217.1,438828
prometheus,2025-05-09T07:16:36,0.86%,217.1,439020
prometheus,2025-05-09T07:16:53,0.29%,217.1,439168
prometheus,2025-05-09T07:17:09,1.25%,217.1,439328
prometheus,2025-05-09T07:17:26,0.76%,217.2,439524
prometheus,2025-05-09T07:17:42,0.43%,217.1,439700
prometheus,2025-05-09T07:17:59,0.94%,217.2,439832
prometheus,2025-05-09T07:18:15,0.23%,217.1,440040
prometheus,2025-05-09T07:18:32,0.89%,217.2,440200
prometheus,2025-05-09T07:18:48,0.51%,217.2,440364
prometheus,2025-05-09T07:19:05,1.09%,217.2,440508
prometheus,2025-05-09T07:19:21,1.29%,217.2,440708
prometheus,2025-05-09T07:19:38,0.43%,217.2,440912
prometheus,2025-05-09T07:19:54,0.08%,217.2,441032
prometheus,2025-05-09T07:20:11,0.89%,217.2,441228
prometheus,2025-05-09T07:20:27,0.00%,217.2,441404
prometheus,2025-05-09T07:20:44,0.28%,217.2,441588
prometheus,2025-05-09T07:21:01,1.28%,217.5,441716
prometheus,2025-05-09T07:21:17,0.52%,217.2,441912
prometheus,2025-05-09T07:21:34,0.66%,217.3,442092
prometheus,2025-05-09T07:21:50,1.79%,217.5,442240
prometheus,2025-05-09T07:22:07,0.67%,217.3,442404
prometheus,2025-05-09T07:22:23,1.28%,217.3,442592
prometheus,2025-05-09T07:22:40,0.26%,217.3,442796
prometheus,2025-05-09T07:22:56,0.63%,217.3,442908
prometheus,2025-05-09T07:23:13,0.92%,217.3,443112
prometheus,2025-05-09T07:23:29,0.43%,217.5,443276
prometheus,2025-05-09T07:23:46,0.00%,217.3,443464
prometheus,2025-05-09T07:24:02,0.27%,217.6,443600
prometheus,2025-05-09T07:24:19,0.65%,217.7,443792
prometheus,2025-05-09T07:24:35,0.24%,217.7,443980
prometheus,2025-05-09T07:24:52,0.21%,217.7,444132
prometheus,2025-05-09T07:25:09,1.08%,217.7,444284
prometheus,2025-05-09T07:25:25,0.24%,217.7,444488
prometheus,2025-05-09T07:25:42,0.66%,217.8,444668
prometheus,2025-05-09T07:25:58,1.06%,217.8,444788
prometheus,2025-05-09T07:26:15,0.49%,218,444996
prometheus,2025-05-09T07:26:31,0.97%,218.3,445156
prometheus,2025-05-09T07:26:48,0.49%,218.1,445324
prometheus,2025-05-09T07:27:04,1.03%,218.1,445468
prometheus,2025-05-09T07:27:21,0.99%,218.1,445672
prometheus,2025-05-09T07:27:37,0.37%,218.1,445872
prometheus,2025-05-09T07:27:54,0.05%,218.1,446000
prometheus,2025-05-09T07:28:10,0.88%,218.2,446188
prometheus,2025-05-09T07:28:27,0.28%,218.2,446364
prometheus,2025-05-09T07:28:44,0.73%,218.3,446540
prometheus,2025-05-09T07:29:00,0.22%,218.3,446680
prometheus,2025-05-09T07:29:17,0.20%,218.3,446872
prometheus,2025-05-09T07:29:33,0.75%,218.5,447048
prometheus,2025-05-09T07:29:50,0.91%,218.3,447200
prometheus,2025-05-09T07:30:06,14.48%,218.6,447360
prometheus,2025-05-09T07:30:23,0.49%,218.5,447560
prometheus,2025-05-09T07:30:39,0.97%,218.5,447752
prometheus,2025-05-09T07:30:56,0.64%,218.5,447872
prometheus,2025-05-09T07:31:12,0.20%,218.5,448076
prometheus,2025-05-09T07:31:29,0.00%,218.5,448244
prometheus,2025-05-09T07:31:45,0.26%,218.5,448424
prometheus,2025-05-09T07:32:02,0.58%,218.5,448560
prometheus,2025-05-09T07:32:18,0.30%,218.6,448748
prometheus,2025-05-09T07:32:35,0.79%,218.6,448940
